		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
01/22/24	10:00 a	8.7	8.9	8.3	90	7.1	0.9	ESE	3.22	2.2	ENE	8.7	8.8	8.8	1000.1	0.51	0.0	0.403	0.000	10.3	66	4.3	10.0	12.36	1.2194	1360	1	99.4	60
01/22/24	11:00 a	9.1	9.2	8.8	90	7.5	0.9	ESE	3.22	2.7	E	9.1	9.2	9.2	1001.0	0.76	2.3	0.387	0.000	10.5	67	4.6	10.2	12.59	1.2195	1337	1	97.7	60
01/22/24	12:00 p	9.0	9.3	8.8	91	7.6	1.3	ESE	4.83	4.0	E	8.7	9.2	8.8	1001.4	0.76	1.8	0.389	0.000	10.6	67	4.7	10.2	12.59	1.2198	1350	1	98.7	60
01/22/24	1:00 p	9.6	10.3	9.3	89	7.9	1.3	SE	4.83	5.4	SSE	9.4	9.8	9.6	1001.7	0.51	1.0	0.363	0.000	10.4	67	4.5	10.1	12.58	1.2210	1356	1	99.1	60
01/22/24	2:00 p	10.8	11.1	10.3	88	8.9	1.8	SSW	6.44	6.3	SSE	10.3	10.9	10.4	1002.5	0.76	2.8	0.313	0.000	10.6	68	4.9	10.2	12.79	1.2210	1299	1	95.0	60
01/22/24	3:00 p	11.3	11.4	11.1	86	9.0	3.1	S	11.27	8.9	S	10.0	11.3	10.0	1003.0	0.00	0.0	0.294	0.000	10.8	68	5.1	10.4	12.81	1.2205	912	1	66.7	60
01/22/24	4:00 p	11.6	11.8	11.4	86	9.3	3.6	S	12.87	9.4	SSE	9.9	11.6	9.9	1003.9	0.00	0.0	0.282	0.000	11.2	69	5.7	10.8	13.13	1.2195	785	1	57.4	60
01/22/24	5:00 p	11.3	11.5	11.2	86	9.1	3.6	S	12.87	9.4	SSE	9.7	11.3	9.7	1004.6	0.00	0.0	0.292	0.000	11.2	70	5.9	10.8	13.39	1.2202	840	1	61.4	60
01/22/24	6:00 p	11.6	11.8	11.4	84	9.0	2.2	SSW	8.05	7.2	S	10.9	11.6	10.8	1005.4	0.00	0.0	0.280	0.000	10.7	71	5.6	10.3	13.67	1.2235	965	1	70.5	60
01/22/24	7:00 p	11.8	11.9	11.7	84	9.2	1.8	SSW	6.44	6.7	S	11.5	11.8	11.4	1006.1	0.00	0.0	0.271	0.000	10.4	71	5.4	10.1	13.66	1.2257	1036	1	75.7	60
01/22/24	8:00 p	11.7	11.8	11.7	84	9.1	1.8	S	6.44	5.4	S	11.3	11.7	11.3	1006.7	0.00	0.0	0.275	0.000	10.4	72	5.6	10.1	13.88	1.2263	1047	1	76.5	60
01/22/24	9:00 p	11.8	11.9	11.6	84	9.2	1.3	S	4.83	4.5	SSE	11.8	11.8	11.8	1007.1	0.00	0.0	0.271	0.000	10.6	73	5.9	10.3	14.19	1.2259	1043	1	76.2	60
01/22/24	10:00 p	11.7	11.9	11.6	82	8.7	0.9	SE	3.22	3.6	SE	11.7	11.6	11.6	1007.6	0.00	0.0	0.275	0.000	10.6	73	6.0	10.3	14.19	1.2261	1107	1	80.9	60
01/22/24	11:00 p	11.8	12.2	11.2	81	8.7	0.4	ENE	1.61	3.6	SE	11.8	11.7	11.7	1008.0	0.00	0.0	0.271	0.000	10.6	74	6.1	10.3	14.47	1.2268	1075	1	78.6	60
01/23/24	12:00 a	10.8	11.2	10.7	81	7.7	0.9	ESE	3.22	2.2	SE	10.8	10.7	10.7	1008.5	0.00	0.0	0.313	0.000	10.6	74	6.1	10.3	14.47	1.2274	1139	1	83.3	60
01/23/24	1:00 a	10.3	10.7	10.2	81	7.2	0.9	E	3.22	3.1	E	10.3	10.3	10.3	1008.8	0.00	0.0	0.333	0.000	10.4	74	6.0	10.2	14.46	1.2287	1131	1	82.7	60
01/23/24	2:00 a	10.0	10.6	9.7	86	7.8	0.9	ESE	3.22	3.6	ESE	10.0	10.1	10.1	1009.3	0.25	0.0	0.347	0.000	10.1	74	5.6	9.9	14.45	1.2310	940	1	68.7	60
01/23/24	3:00 a	9.7	10.0	9.6	84	7.1	0.4	NE	1.61	2.2	ENE	9.7	9.8	9.8	1009.4	0.00	0.0	0.359	0.000	9.8	74	5.4	9.6	14.44	1.2325	883	1	64.5	60
01/23/24	4:00 a	10.4	10.8	10.0	81	7.3	0.4	SE	1.61	3.6	SE	10.4	10.3	10.3	1009.6	0.00	0.0	0.331	0.000	9.7	75	5.4	9.5	14.75	1.2331	868	1	63.5	60
01/23/24	5:00 a	10.4	10.8	10.3	83	7.7	0.9	ESE	3.22	4.9	SSE	10.4	10.4	10.4	1009.9	0.00	0.0	0.329	0.000	9.6	75	5.3	9.4	14.75	1.2341	858	1	62.7	60
01/23/24	6:00 a	10.3	10.7	10.2	84	7.7	0.9	SE	3.22	3.6	SE	10.3	10.3	10.3	1010.5	0.00	0.0	0.333	0.000	9.4	75	5.2	9.2	14.75	1.2357	802	1	58.6	60
01/23/24	7:00 a	10.7	10.9	10.6	83	8.0	1.3	SE	4.83	5.8	SE	10.6	10.7	10.6	1011.1	0.00	0.0	0.317	0.000	9.4	75	5.2	9.3	14.75	1.2362	775	1	56.7	60
01/23/24	8:00 a	10.8	10.8	10.7	84	8.2	1.3	SE	4.83	4.9	SSE	10.7	10.8	10.7	1011.6	0.00	0.0	0.315	0.000	9.3	75	5.1	9.2	14.75	1.2374	778	1	56.9	60
01/23/24	9:00 a	10.9	11.1	10.8	84	8.3	1.8	S	6.44	4.9	S	10.4	10.9	10.4	1012.3	0.00	0.0	0.308	0.000	9.6	76	5.5	9.4	15.05	1.2369	644	1	47.1	60
01/23/24	10:00 a	11.2	11.4	11.0	82	8.3	2.7	S	9.66	8.0	SSE	10.1	11.2	10.1	1013.3	0.00	0.0	0.296	0.000	10.2	77	6.4	10.1	15.45	1.2345	577	1	42.2	60
01/23/24	11:00 a	11.7	12.2	11.4	80	8.4	3.1	S	11.27	9.8	SSE	10.5	11.6	10.3	1013.9	0.00	0.0	0.275	0.000	11.9	77	8.0	11.7	15.45	1.2264	595	1	43.5	60
01/23/24	12:00 p	11.8	12.1	11.4	74	7.3	3.1	S	11.27	8.5	S	10.6	11.4	10.2	1014.0	0.00	0.0	0.273	0.000	15.2	75	10.8	14.8	14.68	1.2103	585	1	42.8	60
01/23/24	1:00 p	12.2	12.6	11.8	72	7.3	4.0	S	14.48	10.7	S	10.3	11.8	9.9	1014.1	0.00	0.0	0.255	0.000	23.2	66	16.5	23.6	12.08	1.1709	641	1	46.9	60
01/23/24	2:00 p	12.9	13.2	12.5	70	7.5	2.7	S	9.66	8.5	SSE	12.1	12.4	11.7	1013.8	0.00	0.0	0.227	0.000	30.8	56	21.0	33.6	10.00	1.1342	445	1	32.5	60
01/23/24	3:00 p	12.3	13.2	12.0	75	8.0	3.1	S	11.27	8.0	S	11.2	12.0	10.9	1014.2	0.00	0.0	0.250	0.000	29.9	52	19.0	31.3	9.35	1.1413	649	1	47.4	60
01/23/24	4:00 p	12.2	12.3	12.1	73	7.5	2.2	S	8.05	7.2	SW	11.6	11.8	11.2	1014.5	0.00	0.0	0.255	0.000	27.7	47	15.4	27.7	8.61	1.1550	1385	1	100.0	60
01/23/24	5:00 p	11.4	12.1	11.1	79	7.9	2.2	SSE	8.05	6.7	SSE	10.7	11.3	10.6	1014.9	0.00	0.0	0.287	0.000	22.3	48	10.8	21.8	8.89	1.1819	1387	1	100.0	60
01/23/24	6:00 p	10.9	11.2	10.8	81	7.8	1.3	SE	4.83	3.6	SSE	10.9	10.8	10.8	1015.2	0.00	0.0	0.308	0.000	15.9	51	5.8	14.8	9.64	1.2132	1388	1	100.0	60
01/23/24	7:00 p	10.6	10.8	10.5	78	6.9	1.3	SSW	4.83	4.9	SW	10.5	10.4	10.3	1015.1	0.00	0.0	0.322	0.000	13.3	53	3.9	12.4	9.95	1.2252	1386	1	100.0	60
01/23/24	8:00 p	10.4	10.5	10.3	81	7.3	0.9	ESE	3.22	4.0	S	10.4	10.4	10.4	1014.6	0.00	0.0	0.329	0.000	12.1	55	3.3	11.2	10.32	1.2304	1395	1	100.0	60
01/23/24	9:00 p	9.9	10.2	9.7	83	7.2	0.9	SE	3.22	3.1	ESE	9.9	10.0	10.0	1014.1	0.00	0.0	0.350	0.000	11.3	56	2.8	10.6	10.40	1.2336	1392	1	100.0	60
01/23/24	10:00 p	9.3	9.8	8.9	86	7.1	0.4	E	1.61	1.8	ESE	9.3	9.4	9.4	1014.0	0.00	0.0	0.375	0.000	10.3	57	2.2	9.8	10.56	1.2379	1390	1	100.0	60
01/23/24	11:00 p	8.8	9.0	8.6	88	6.9	0.4	ENE	1.61	1.8	E	8.8	8.8	8.8	1013.0	0.00	0.0	0.398	0.000	9.8	59	2.1	9.3	10.95	1.2392	1390	1	100.0	60
